Machine,Product,Period,Demand,Cost,Holding,Setup,s0
1,7,98,3,2,0.55,17,0.0
1,7,99,3,2,0.55,17,0.0
1,7,100,3,2,0.55,17,0.0
1,8,1,6,1,0.19,13,5.5
1,8,2,6,1,0.19,13,0.0
1,8,3,6,1,0.19,13,0.0
1,8,4,6,1,0.19,13,0.0
1,8,5,6,1,0.19,13,0.0
1,8,6,6,1,0.19,13,0.0
1,8,7,6,1,0.19,13,0.0
1,8,8,6,1,0.19,13,0.0
1,8,9,6,1,0.19,13,0.0
1,8,10,6,1,0.19,13,0.0
1,8,11,6,1,0.19,13,0.0
1,8,12,6,1,0.19,13,0.0
1,8,13,6,1,0.19,13,0.0
1,8,14,6,1,0.19,13,0.0
1,8,15,6,1,0.19,13,0.0
1,8,16,6,1,0.19,13,0.0
1,8,17,6,1,0.19,13,0.0
1,8,18,6,1,0.19,13,0.0
1,8,19,6,1,0.19,13,0.0
1,8,20,6,1,0.19,13,0.0
1,8,21,6,1,0.19,13,0.0
1,8,22,6,1,0.19,13,0.0
1,8,23,6,1,0.19,13,0.0
1,8,24,6,1,0.19,13,0.0
1,8,25,6,1,0.19,13,0.0
1,8,26,6,1,0.19,13,0.0
1,8,27,6,1,0.19,13,0.0
1,8,28,6,1,0.19,13,0.0
1,8,29,6,1,0.19,13,0.0
1,8,30,6,1,0.19,13,0.0
1,8,31,6,1,0.19,13,0.0
1,8,32,6,1,0.19,13,0.0
1,8,33,6,1,0.19,13,0.0
1,8,34,6,1,0.19,13,0.0
1,8,35,6,1,0.19,13,0.0
1,8,36,6,1,0.19,13,0.0
1,8,37,6,1,0.19,13,0.0
1,8,38,6,1,0.19,13,0.0
1,8,39,6,1,0.19,13,0.0
1,8,40,6,1,0.19,13,0.0
1,8,41,6,1,0.19,13,0.0
1,8,42,6,1,0.19,13,0.0
1,8,43,6,1,0.19,13,0.0
1,8,44,6,1,0.19,13,0.0
1,8,45,6,1,0.19,13,0.0
1,8,46,6,1,0.19,13,0.0
1,8,47,6,1,0.19,13,0.0
1,8,48,6,1,0.19,13,0.0
1,8,49,6,1,0.19,13,0.0
1,8,50,6,1,0.19,13,0.0
1,8,51,6,1,0.19,13,0.0
1,8,52,6,1,0.19,13,0.0
1,8,53,6,1,0.19,13,0.0
1,8,54,6,1,0.19,13,0.0
1,8,55,6,1,0.19,13,0.0
1,8,56,6,1,0.19,13,0.0
1,8,57,6,1,0.19,13,0.0
1,8,58,6,1,0.19,13,0.0
1,8,59,6,1,0.19,13,0.0
1,8,60,6,1,0.19,13,0.0
1,8,61,6,1,0.19,13,0.0
1,8,62,6,1,0.19,13,0.0
1,8,63,6,1,0.19,13,0.0
1,8,64,6,1,0.19,13,0.0
1,8,65,6,1,0.19,13,0.0
1,8,66,6,1,0.19,13,0.0
1,8,67,6,1,0.19,13,0.0
1,8,68,6,1,0.19,13,0.0
1,8,69,6,1,0.19,13,0.0
1,8,70,6,1,0.19,13,0.0
1,8,71,6,1,0.19,13,0.0
1,8,72,6,1,0.19,13,0.0
1,8,73,6,1,0.19,13,0.0
1,8,74,6,1,0.19,13,0.0
1,8,75,6,1,0.19,13,0.0
1,8,76,6,1,0.19,13,0.0
1,8,77,6,1,0.19,13,0.0
1,8,78,6,1,0.19,13,0.0
1,8,79,6,1,0.19,13,0.0
1,8,80,6,1,0.19,13,0.0
1,8,81,6,1,0.19,13,0.0
1,8,82,6,1,0.19,13,0.0
1,8,83,6,1,0.19,13,0.0
1,8,84,6,1,0.19,13,0.0
1,8,85,6,1,0.19,13,0.0
1,8,86,6,1,0.19,13,0.0
1,8,87,6,1,0.19,13,0.0
1,8,88,6,1,0.19,13,0.0
1,8,89,6,1,0.19,13,0.0
1,8,90,6,1,0.19,13,0.0
1,8,91,6,1,0.19,13,0.0
1,8,92,6,1,0.19,13,0.0
1,8,93,6,1,0.19,13,0.0
1,8,94,6,1,0.19,13,0.0
1,8,95,6,1,0.19,13,0.0
1,8,96,6,1,0.19,13,0.0
1,8,97,6,1,0.19,13,0.0
1,8,98,6,1,0.19,13,0.0
1,8,99,6,1,0.19,13,0.0
1,8,100,6,1,0.19,13,0.0
1,9,1,10,4,0.27,10,11.6
1,9,2,10,4,0.27,10,0.0
1,9,3,10,4,0.27,10,0.0
1,9,4,10,4,0.27,10,0.0
1,9,5,10,4,0.27,10,0.0
1,9,6,10,4,0.27,10,0.0
1,9,7,10,4,0.27,10,0.0
1,9,8,10,4,0.27,10,0.0
1,9,9,10,4,0.27,10,0.0
1,9,10,10,4,0.27,10,0.0
1,9,11,10,4,0.27,10,0.0
1,9,12,10,4,0.27,10,0.0
1,9,13,10,4,0.27,10,0.0
1,9,14,10,4,0.27,10,0.0
1,9,15,10,4,0.27,10,0.0
1,9,16,10,4,0.27,10,0.0
1,9,17,10,4,0.27,10,0.0
1,9,18,10,4,0.27,10,0.0
1,9,19,10,4,0.27,10,0.0
1,9,20,10,4,0.27,10,0.0
1,9,21,10,4,0.27,10,0.0
1,9,22,10,4,0.27,10,0.0
1,9,23,10,4,0.27,10,0.0
1,9,24,10,4,0.27,10,0.0
1,9,25,10,4,0.27,10,0.0
1,9,26,10,4,0.27,10,0.0
1,9,27,10,4,0.27,10,0.0
1,9,28,10,4,0.27,10,0.0
1,9,29,10,4,0.27,10,0.0
1,9,30,10,4,0.27,10,0.0
1,9,31,10,4,0.27,10,0.0
1,9,32,10,4,0.27,10,0.0
1,9,33,10,4,0.27,10,0.0
1,9,34,10,4,0.27,10,0.0
1,9,35,10,4,0.27,10,0.0
1,9,36,10,4,0.27,10,0.0
1,9,37,10,4,0.27,10,0.0
1,9,38,10,4,0.27,10,0.0
1,9,39,10,4,0.27,10,0.0
1,9,40,10,4,0.27,10,0.0
1,9,41,10,4,0.27,10,0.0
1,9,42,10,4,0.27,10,0.0
1,9,43,10,4,0.27,10,0.0
1,9,44,10,4,0.27,10,0.0
1,9,45,10,4,0.27,10,0.0
1,9,46,10,4,0.27,10,0.0
1,9,47,10,4,0.27,10,0.0
1,9,48,10,4,0.27,10,0.0
1,9,49,10,4,0.27,10,0.0
1,9,50,10,4,0.27,10,0.0
1,9,51,10,4,0.27,10,0.0
1,9,52,10,4,0.27,10,0.0
1,9,53,10,4,0.27,10,0.0
1,9,54,10,4,0.27,10,0.0
1,9,55,10,4,0.27,10,0.0
1,9,56,10,4,0.27,10,0.0
1,9,57,10,4,0.27,10,0.0
1,9,58,10,4,0.27,10,0.0
1,9,59,10,4,0.27,10,0.0
1,9,60,10,4,0.27,10,0.0
1,9,61,10,4,0.27,10,0.0
1,9,62,10,4,0.27,10,0.0
1,9,63,10,4,0.27,10,0.0
1,9,64,10,4,0.27,10,0.0
1,9,65,10,4,0.27,10,0.0
1,9,66,10,4,0.27,10,0.0
1,9,67,10,4,0.27,10,0.0
1,9,68,10,4,0.27,10,0.0
1,9,69,10,4,0.27,10,0.0
1,9,70,10,4,0.27,10,0.0
1,9,71,10,4,0.27,10,0.0
1,9,72,10,4,0.27,10,0.0
1,9,73,10,4,0.27,10,0.0
1,9,74,10,4,0.27,10,0.0
1,9,75,10,4,0.27,10,0.0
1,9,76,10,4,0.27,10,0.0
1,9,77,10,4,0.27,10,0.0
1,9,78,10,4,0.27,10,0.0
1,9,79,10,4,0.27,10,0.0
1,9,80,10,4,0.27,10,0.0
1,9,81,10,4,0.27,10,0.0
1,9,82,10,4,0.27,10,0.0
1,9,83,10,4,0.27,10,0.0
1,9,84,10,4,0.27,10,0.0
1,9,85,10,4,0.27,10,0.0
1,9,86,10,4,0.27,10,0.0
1,9,87,10,4,0.27,10,0.0
1,9,88,10,4,0.27,10,0.0
1,9,89,10,4,0.27,10,0.0
1,9,90,10,4,0.27,10,0.0
1,9,91,10,4,0.27,10,0.0
1,9,92,10,4,0.27,10,0.0
1,9,93,10,4,0.27,10,0.0
1,9,94,10,4,0.27,10,0.0
1,9,95,10,4,0.27,10,0.0
1,9,96,10,4,0.27,10,0.0
1,9,97,10,4,0.27,10,0.0
1,9,98,10,4,0.27,10,0.0
1,9,99,10,4,0.27,10,0.0
1,9,100,10,4,0.27,10,0.0
1,10,1,3,3,0.47,11,3.4
1,10,2,3,3,0.47,11,0.0
1,10,3,3,3,0.47,11,0.0
1,10,4,3,3,0.47,11,0.0
1,10,5,3,3,0.47,11,0.0
1,10,6,3,3,0.47,11,0.0
1,10,7,3,3,0.47,11,0.0
1,10,8,3,3,0.47,11,0.0
1,10,9,3,3,0.47,11,0.0
1,10,10,3,3,0.47,11,0.0
1,10,11,3,3,0.47,11,0.0
1,10,12,3,3,0.47,11,0.0
1,10,13,3,3,0.47,11,0.0
1,10,14,3,3,0.47,11,0.0
1,10,15,3,3,0.47,11,0.0
1,10,16,3,3,0.47,11,0.0
1,10,17,3,3,0.47,11,0.0
1,10,18,3,3,0.47,11,0.0
1,10,19,3,3,0.47,11,0.0
1,10,20,3,3,0.47,11,0.0
1,10,21,3,3,0.47,11,0.0
1,10,22,3,3,0.47,11,0.0
1,10,23,3,3,0.47,11,0.0
1,10,24,3,3,0.47,11,0.0
1,10,25,3,3,0.47,11,0.0
1,10,26,3,3,0.47,11,0.0
1,10,27,3,3,0.47,11,0.0
1,10,28,3,3,0.47,11,0.0
1,10,29,3,3,0.47,11,0.0
1,10,30,3,3,0.47,11,0.0
1,10,31,3,3,0.47,11,0.0
1,10,32,3,3,0.47,11,0.0
1,10,33,3,3,0.47,11,0.0
1,10,34,3,3,0.47,11,0.0
1,10,35,3,3,0.47,11,0.0
1,10,36,3,3,0.47,11,0.0
1,10,37,3,3,0.47,11,0.0
1,10,38,3,3,0.47,11,0.0
1,10,39,3,3,0.47,11,0.0
1,10,40,3,3,0.47,11,0.0
1,10,41,3,3,0.47,11,0.0
1,10,42,3,3,0.47,11,0.0
1,10,43,3,3,0.47,11,0.0
1,10,44,3,3,0.47,11,0.0
1,10,45,3,3,0.47,11,0.0
1,10,46,3,3,0.47,11,0.0
1,10,47,3,3,0.47,11,0.0
1,10,48,3,3,0.47,11,0.0
1,10,49,3,3,0.47,11,0.0
1,10,50,3,3,0.47,11,0.0
1,10,51,3,3,0.47,11,0.0
1,10,52,3,3,0.47,11,0.0
1,10,53,3,3,0.47,11,0.0
1,10,54,3,3,0.47,11,0.0
1,10,55,3,3,0.47,11,0.0
1,10,56,3,3,0.47,11,0.0
1,10,57,3,3,0.47,11,0.0
1,10,58,3,3,0.47,11,0.0
1,10,59,3,3,0.47,11,0.0
1,10,60,3,3,0.47,11,0.0
1,10,61,3,3,0.47,11,0.0
1,10,62,3,3,0.47,11,0.0
1,10,63,3,3,0.47,11,0.0
1,10,64,3,3,0.47,11,0.0
1,10,65,3,3,0.47,11,0.0
1,10,66,3,3,0.47,11,0.0
1,10,67,3,3,0.47,11,0.0
1,10,68,3,3,0.47,11,0.0
1,10,69,3,3,0.47,11,0.0
1,10,70,3,3,0.47,11,0.0
1,10,71,3,3,0.47,11,0.0
1,10,72,3,3,0.47,11,0.0
1,10,73,3,3,0.47,11,0.0
1,10,74,3,3,0.47,11,0.0
1,10,75,3,3,0.47,11,0.0
1,10,76,3,3,0.47,11,0.0
1,10,77,3,3,0.47,11,0.0
1,10,78,3,3,0.47,11,0.0
1,10,79,3,3,0.47,11,0.0
1,10,80,3,3,0.47,11,0.0
1,10,81,3,3,0.47,11,0.0
1,10,82,3,3,0.47,11,0.0
1,10,83,3,3,0.47,11,0.0
1,10,84,3,3,0.47,11,0.0
1,10,85,3,3,0.47,11,0.0
1,10,86,3,3,0.47,11,0.0
1,10,87,3,3,0.47,11,0.0
1,10,88,3,3,0.47,11,0.0
1,10,89,3,3,0.47,11,0.0
1,10,90,3,3,0.47,11,0.0
1,10,91,3,3,0.47,11,0.0
1,10,92,3,3,0.47,11,0.0
1,10,93,3,3,0.47,11,0.0
1,10,94,3,3,0.47,11,0.0
1,10,95,3,3,0.47,11,0.0
1,10,96,3,3,0.47,11,0.0
1,10,97,3,3,0.47,11,0.0
1,10,98,3,3,0.47,11,0.0
1,10,99,3,3,0.47,11,0.0
1,10,100,3,3,0.47,11,0.0
1,11,1,5,1,0.51,16,0.1
1,11,2,5,1,0.51,16,0.0
1,11,3,5,1,0.51,16,0.0
1,11,4,5,1,0.51,16,0.0
1,11,5,5,1,0.51,16,0.0
1,11,6,5,1,0.51,16,0.0
1,11,7,5,1,0.51,16,0.0
1,11,8,5,1,0.51,16,0.0
1,11,9,5,1,0.51,16,0.0
1,11,10,5,1,0.51,16,0.0
1,11,11,5,1,0.51,16,0.0
1,11,12,5,1,0.51,16,0.0
1,11,13,5,1,0.51,16,0.0
1,11,14,5,1,0.51,16,0.0
1,11,15,5,1,0.51,16,0.0
1,11,16,5,1,0.51,16,0.0
1,11,17,5,1,0.51,16,0.0
1,11,18,5,1,0.51,16,0.0
1,11,19,5,1,0.51,16,0.0
1,11,20,5,1,0.51,16,0.0
1,11,21,5,1,0.51,16,0.0
1,11,22,5,1,0.51,16,0.0
1,11,23,5,1,0.51,16,0.0
1,11,24,5,1,0.51,16,0.0
1,11,25,5,1,0.51,16,0.0
1,11,26,5,1,0.51,16,0.0
1,11,27,5,1,0.51,16,0.0
1,11,28,5,1,0.51,16,0.0
1,11,29,5,1,0.51,16,0.0
1,11,30,5,1,0.51,16,0.0
1,11,31,5,1,0.51,16,0.0
1,11,32,5,1,0.51,16,0.0
1,11,33,5,1,0.51,16,0.0
1,11,34,5,1,0.51,16,0.0
1,11,35,5,1,0.51,16,0.0
1,11,36,5,1,0.51,16,0.0
1,11,37,5,1,0.51,16,0.0
1,11,38,5,1,0.51,16,0.0
1,11,39,5,1,0.51,16,0.0
1,11,40,5,1,0.51,16,0.0
1,11,41,5,1,0.51,16,0.0
1,11,42,5,1,0.51,16,0.0
1,11,43,5,1,0.51,16,0.0
1,11,44,5,1,0.51,16,0.0
1,11,45,5,1,0.51,16,0.0
1,11,46,5,1,0.51,16,0.0
1,11,47,5,1,0.51,16,0.0
1,11,48,5,1,0.51,16,0.0
1,11,49,5,1,0.51,16,0.0
1,11,50,5,1,0.51,16,0.0
1,11,51,5,1,0.51,16,0.0
1,11,52,5,1,0.51,16,0.0
1,11,53,5,1,0.51,16,0.0
1,11,54,5,1,0.51,16,0.0
1,11,55,5,1,0.51,16,0.0
1,11,56,5,1,0.51,16,0.0
1,11,57,5,1,0.51,16,0.0
1,11,58,5,1,0.51,16,0.0
1,11,59,5,1,0.51,16,0.0
1,11,60,5,1,0.51,16,0.0
1,11,61,5,1,0.51,16,0.0
1,11,62,5,1,0.51,16,0.0
1,11,63,5,1,0.51,16,0.0
1,11,64,5,1,0.51,16,0.0
1,11,65,5,1,0.51,16,0.0
1,11,66,5,1,0.51,16,0.0
1,11,67,5,1,0.51,16,0.0
1,11,68,5,1,0.51,16,0.0
1,11,69,5,1,0.51,16,0.0
1,11,70,5,1,0.51,16,0.0
1,11,71,5,1,0.51,16,0.0
1,11,72,5,1,0.51,16,0.0
1,11,73,5,1,0.51,16,0.0
1,11,74,5,1,0.51,16,0.0
1,11,75,5,1,0.51,16,0.0
1,11,76,5,1,0.51,16,0.0
1,11,77,5,1,0.51,16,0.0
1,11,78,5,1,0.51,16,0.0
1,11,79,5,1,0.51,16,0.0
1,11,80,5,1,0.51,16,0.0
1,11,81,5,1,0.51,16,0.0
1,11,82,5,1,0.51,16,0.0
1,11,83,5,1,0.51,16,0.0
1,11,84,5,1,0.51,16,0.0
1,11,85,5,1,0.51,16,0.0
1,11,86,5,1,0.51,16,0.0
1,11,87,5,1,0.51,16,0.0
1,11,88,5,1,0.51,16,0.0
1,11,89,5,1,0.51,16,0.0
1,11,90,5,1,0.51,16,0.0
1,11,91,5,1,0.51,16,0.0
1,11,92,5,1,0.51,16,0.0
1,11,93,5,1,0.51,16,0.0
1,11,94,5,1,0.51,16,0.0
1,11,95,5,1,0.51,16,0.0
1,11,96,5,1,0.51,16,0.0
1,11,97,5,1,0.51,16,0.0
1,11,98,5,1,0.51,16,0.0
1,11,99,5,1,0.51,16,0.0
1,11,100,5,1,0.51,16,0.0
1,12,1,3,2,0.51,11,13.7
1,12,2,3,2,0.51,11,0.0
1,12,3,3,2,0.51,11,0.0
1,12,4,3,2,0.51,11,0.0
1,12,5,3,2,0.51,11,0.0
1,12,6,3,2,0.51,11,0.0
1,12,7,3,2,0.51,11,0.0
1,12,8,3,2,0.51,11,0.0
1,12,9,3,2,0.51,11,0.0
1,12,10,3,2,0.51,11,0.0
1,12,11,3,2,0.51,11,0.0
1,12,12,3,2,0.51,11,0.0
1,12,13,3,2,0.51,11,0.0
1,12,14,3,2,0.51,11,0.0
1,12,15,3,2,0.51,11,0.0
1,12,16,3,2,0.51,11,0.0
1,12,17,3,2,0.51,11,0.0
1,12,18,3,2,0.51,11,0.0
1,12,19,3,2,0.51,11,0.0
1,12,20,3,2,0.51,11,0.0
1,12,21,3,2,0.51,11,0.0
1,12,22,3,2,0.51,11,0.0
1,12,23,3,2,0.51,11,0.0
1,12,24,3,2,0.51,11,0.0
1,12,25,3,2,0.51,11,0.0
1,12,26,3,2,0.51,11,0.0
1,12,27,3,2,0.51,11,0.0
1,12,28,3,2,0.51,11,0.0
1,12,29,3,2,0.51,11,0.0
1,12,30,3,2,0.51,11,0.0
1,12,31,3,2,0.51,11,0.0
1,12,32,3,2,0.51,11,0.0
1,12,33,3,2,0.51,11,0.0
1,12,34,3,2,0.51,11,0.0
1,12,35,3,2,0.51,11,0.0
1,12,36,3,2,0.51,11,0.0
1,12,37,3,2,0.51,11,0.0
1,12,38,3,2,0.51,11,0.0
1,12,39,3,2,0.51,11,0.0
1,12,40,3,2,0.51,11,0.0
1,12,41,3,2,0.51,11,0.0
1,12,42,3,2,0.51,11,0.0
1,12,43,3,2,0.51,11,0.0
1,12,44,3,2,0.51,11,0.0
1,12,45,3,2,0.51,11,0.0
1,12,46,3,2,0.51,11,0.0
1,12,47,3,2,0.51,11,0.0
1,12,48,3,2,0.51,11,0.0
1,12,49,3,2,0.51,11,0.0
1,12,50,3,2,0.51,11,0.0
1,12,51,3,2,0.51,11,0.0
1,12,52,3,2,0.51,11,0.0
1,12,53,3,2,0.51,11,0.0
1,12,54,3,2,0.51,11,0.0
1,12,55,3,2,0.51,11,0.0
1,12,56,3,2,0.51,11,0.0
1,12,57,3,2,0.51,11,0.0
1,12,58,3,2,0.51,11,0.0
1,12,59,3,2,0.51,11,0.0
1,12,60,3,2,0.51,11,0.0
1,12,61,3,2,0.51,11,0.0
1,12,62,3,2,0.51,11,0.0
1,12,63,3,2,0.51,11,0.0
1,12,64,3,2,0.51,11,0.0
1,12,65,3,2,0.51,11,0.0
1,12,66,3,2,0.51,11,0.0
1,12,67,3,2,0.51,11,0.0
1,12,68,3,2,0.51,11,0.0
1,12,69,3,2,0.51,11,0.0
1,12,70,3,2,0.51,11,0.0
1,12,71,3,2,0.51,11,0.0
1,12,72,3,2,0.51,11,0.0
1,12,73,3,2,0.51,11,0.0
1,12,74,3,2,0.51,11,0.0
1,12,75,3,2,0.51,11,0.0
1,12,76,3,2,0.51,11,0.0
1,12,77,3,2,0.51,11,0.0
1,12,78,3,2,0.51,11,0.0
1,12,79,3,2,0.51,11,0.0
1,12,80,3,2,0.51,11,0.0
1,12,81,3,2,0.51,11,0.0
1,12,82,3,2,0.51,11,0.0
1,12,83,3,2,0.51,11,0.0
1,12,84,3,2,0.51,11,0.0
1,12,85,3,2,0.51,11,0.0
1,12,86,3,2,0.51,11,0.0
1,12,87,3,2,0.51,11,0.0
1,12,88,3,2,0.51,11,0.0
1,12,89,3,2,0.51,11,0.0
1,12,90,3,2,0.51,11,0.0
1,12,91,3,2,0.51,11,0.0
1,12,92,3,2,0.51,11,0.0
1,12,93,3,2,0.51,11,0.0
1,12,94,3,2,0.51,11,0.0
1,12,95,3,2,0.51,11,0.0
1,12,96,3,2,0.51,11,0.0
1,12,97,3,2,0.51,11,0.0
1,12,98,3,2,0.51,11,0.0
1,12,99,3,2,0.51,11,0.0
1,12,100,3,2,0.51,11,0.0
1,13,1,4,2,0.16,8,4.4
1,13,2,4,2,0.16,8,0.0
1,13,3,4,2,0.16,8,0.0
1,13,4,4,2,0.16,8,0.0
1,13,5,4,2,0.16,8,0.0
1,13,6,4,2,0.16,8,0.0
1,13,7,4,2,0.16,8,0.0
1,13,8,4,2,0.16,8,0.0
1,13,9,4,2,0.16,8,0.0
1,13,10,4,2,0.16,8,0.0
1,13,11,4,2,0.16,8,0.0
1,13,12,4,2,0.16,8,0.0
1,13,13,4,2,0.16,8,0.0
1,13,14,4,2,0.16,8,0.0
1,13,15,4,2,0.16,8,0.0
1,13,16,4,2,0.16,8,0.0
1,13,17,4,2,0.16,8,0.0
1,13,18,4,2,0.16,8,0.0
1,13,19,4,2,0.16,8,0.0
1,13,20,4,2,0.16,8,0.0
1,13,21,4,2,0.16,8,0.0
1,13,22,4,2,0.16,8,0.0
1,13,23,4,2,0.16,8,0.0
1,13,24,4,2,0.16,8,0.0
1,13,25,4,2,0.16,8,0.0
1,13,26,4,2,0.16,8,0.0
1,13,27,4,2,0.16,8,0.0
1,13,28,4,2,0.16,8,0.0
1,13,29,4,2,0.16,8,0.0
1,13,30,4,2,0.16,8,0.0
1,13,31,4,2,0.16,8,0.0
1,13,32,4,2,0.16,8,0.0
1,13,33,4,2,0.16,8,0.0
1,13,34,4,2,0.16,8,0.0
1,13,35,4,2,0.16,8,0.0
1,13,36,4,2,0.16,8,0.0
1,13,37,4,2,0.16,8,0.0
1,13,38,4,2,0.16,8,0.0
1,13,39,4,2,0.16,8,0.0
1,13,40,4,2,0.16,8,0.0
1,13,41,4,2,0.16,8,0.0
1,13,42,4,2,0.16,8,0.0
1,13,43,4,2,0.16,8,0.0
1,13,44,4,2,0.16,8,0.0
1,13,45,4,2,0.16,8,0.0
1,13,46,4,2,0.16,8,0.0
1,13,47,4,2,0.16,8,0.0
1,13,48,4,2,0.16,8,0.0
1,13,49,4,2,0.16,8,0.0
1,13,50,4,2,0.16,8,0.0
1,13,51,4,2,0.16,8,0.0
1,13,52,4,2,0.16,8,0.0
1,13,53,4,2,0.16,8,0.0
1,13,54,4,2,0.16,8,0.0
1,13,55,4,2,0.16,8,0.0
1,13,56,4,2,0.16,8,0.0
1,13,57,4,2,0.16,8,0.0
1,13,58,4,2,0.16,8,0.0
1,13,59,4,2,0.16,8,0.0
1,13,60,4,2,0.16,8,0.0
1,13,61,4,2,0.16,8,0.0
1,13,62,4,2,0.16,8,0.0
1,13,63,4,2,0.16,8,0.0
1,13,64,4,2,0.16,8,0.0
1,13,65,4,2,0.16,8,0.0
1,13,66,4,2,0.16,8,0.0
1,13,67,4,2,0.16,8,0.0
1,13,68,4,2,0.16,8,0.0
1,13,69,4,2,0.16,8,0.0
1,13,70,4,2,0.16,8,0.0
1,13,71,4,2,0.16,8,0.0
1,13,72,4,2,0.16,8,0.0
1,13,73,4,2,0.16,8,0.0
1,13,74,4,2,0.16,8,0.0
1,13,75,4,2,0.16,8,0.0
1,13,76,4,2,0.16,8,0.0
1,13,77,4,2,0.16,8,0.0
1,13,78,4,2,0.16,8,0.0
1,13,79,4,2,0.16,8,0.0
1,13,80,4,2,0.16,8,0.0
1,13,81,4,2,0.16,8,0.0
1,13,82,4,2,0.16,8,0.0
1,13,83,4,2,0.16,8,0.0
1,13,84,4,2,0.16,8,0.0
1,13,85,4,2,0.16,8,0.0
1,13,86,4,2,0.16,8,0.0
1,13,87,4,2,0.16,8,0.0
1,13,88,4,2,0.16,8,0.0
1,13,89,4,2,0.16,8,0.0
1,13,90,4,2,0.16,8,0.0
1,13,91,4,2,0.16,8,0.0
1,13,92,4,2,0.16,8,0.0
1,13,93,4,2,0.16,8,0.0
1,13,94,4,2,0.16,8,0.0
1,13,95,4,2,0.16,8,0.0
1,13,96,4,2,0.16,8,0.0
1,13,97,4,2,0.16,8,0.0
1,13,98,4,2,0.16,8,0.0
1,13,99,4,2,0.16,8,0.0
1,13,100,4,2,0.16,8,0.0
1,14,1,1,5,0.14,11,8.7
1,14,2,1,5,0.14,11,0.0
1,14,3,1,5,0.14,11,0.0
1,14,4,1,5,0.14,11,0.0
1,14,5,1,5,0.14,11,0.0
1,14,6,1,5,0.14,11,0.0
1,14,7,1,5,0.14,11,0.0
1,14,8,1,5,0.14,11,0.0
1,14,9,1,5,0.14,11,0.0
1,14,10,1,5,0.14,11,0.0
1,14,11,1,5,0.14,11,0.0
1,14,12,1,5,0.14,11,0.0
1,14,13,1,5,0.14,11,0.0
1,14,14,1,5,0.14,11,0.0
1,14,15,1,5,0.14,11,0.0
1,14,16,1,5,0.14,11,0.0
1,14,17,1,5,0.14,11,0.0
1,14,18,1,5,0.14,11,0.0
1,14,19,1,5,0.14,11,0.0
1,14,20,1,5,0.14,11,0.0
1,14,21,1,5,0.14,11,0.0
1,14,22,1,5,0.14,11,0.0
1,14,23,1,5,0.14,11,0.0
1,14,24,1,5,0.14,11,0.0
1,14,25,1,5,0.14,11,0.0
1,14,26,1,5,0.14,11,0.0
1,14,27,1,5,0.14,11,0.0
1,14,28,1,5,0.14,11,0.0
1,14,29,1,5,0.14,11,0.0
1,14,30,1,5,0.14,11,0.0
1,14,31,1,5,0.14,11,0.0
1,14,32,1,5,0.14,11,0.0
1,14,33,1,5,0.14,11,0.0
1,14,34,1,5,0.14,11,0.0
1,14,35,1,5,0.14,11,0.0
1,14,36,1,5,0.14,11,0.0
1,14,37,1,5,0.14,11,0.0
1,14,38,1,5,0.14,11,0.0
1,14,39,1,5,0.14,11,0.0
1,14,40,1,5,0.14,11,0.0
1,14,41,1,5,0.14,11,0.0
1,14,42,1,5,0.14,11,0.0
1,14,43,1,5,0.14,11,0.0
1,14,44,1,5,0.14,11,0.0
1,14,45,1,5,0.14,11,0.0
1,14,46,1,5,0.14,11,0.0
1,14,47,1,5,0.14,11,0.0
1,14,48,1,5,0.14,11,0.0
1,14,49,1,5,0.14,11,0.0
1,14,50,1,5,0.14,11,0.0
1,14,51,1,5,0.14,11,0.0
1,14,52,1,5,0.14,11,0.0
1,14,53,1,5,0.14,11,0.0
1,14,54,1,5,0.14,11,0.0
1,14,55,1,5,0.14,11,0.0
1,14,56,1,5,0.14,11,0.0
1,14,57,1,5,0.14,11,0.0
1,14,58,1,5,0.14,11,0.0
1,14,59,1,5,0.14,11,0.0
1,14,60,1,5,0.14,11,0.0
1,14,61,1,5,0.14,11,0.0
1,14,62,1,5,0.14,11,0.0
1,14,63,1,5,0.14,11,0.0
1,14,64,1,5,0.14,11,0.0
1,14,65,1,5,0.14,11,0.0
1,14,66,1,5,0.14,11,0.0
1,14,67,1,5,0.14,11,0.0
1,14,68,1,5,0.14,11,0.0
1,14,69,1,5,0.14,11,0.0
1,14,70,1,5,0.14,11,0.0
1,14,71,1,5,0.14,11,0.0
1,14,72,1,5,0.14,11,0.0
1,14,73,1,5,0.14,11,0.0
1,14,74,1,5,0.14,11,0.0
1,14,75,1,5,0.14,11,0.0
1,14,76,1,5,0.14,11,0.0
1,14,77,1,5,0.14,11,0.0
1,14,78,1,5,0.14,11,0.0
1,14,79,1,5,0.14,11,0.0
1,14,80,1,5,0.14,11,0.0
1,14,81,1,5,0.14,11,0.0
1,14,82,1,5,0.14,11,0.0
1,14,83,1,5,0.14,11,0.0
1,14,84,1,5,0.14,11,0.0
1,14,85,1,5,0.14,11,0.0
1,14,86,1,5,0.14,11,0.0
1,14,87,1,5,0.14,11,0.0
1,14,88,1,5,0.14,11,0.0
1,14,89,1,5,0.14,11,0.0
1,14,90,1,5,0.14,11,0.0
1,14,91,1,5,0.14,11,0.0
1,14,92,1,5,0.14,11,0.0
1,14,93,1,5,0.14,11,0.0
1,14,94,1,5,0.14,11,0.0
1,14,95,1,5,0.14,11,0.0
